001460244363600000117	000460244363610002870
001460244363600000117	000460244363610002889
001460244363600000117	000460244363600003065
001460244363600000117	000460244363610002861
001460244363600000117	000460244363600003029
001460244363600000117	000460244363600003010
001460244363600000117	000460244363600003038
001460244363600000126	000460244363600003108
001460244363600000126	000460244363610002922
001460244363600000126	000460244363610002904
001460244363600000126	000460244363610002898
001460244363600000126	000460244363600003074
001460244363600000126	000460244363610002913
001460244363600000126	000460244363600003092
001460244363600000126	000460244363610002931
001460244363600000126	000460244363610002940
001460244363600000126	000460244363600003117
001460244363600000126	000460244363600003083
001460244363600000126	000460244363600003135
001460244363600000126	000460244363600003153
001460244363600000126	000460244363610002977
001460244363600000126	000460244363610002986
001460244363600000126	000460244363600003126
001460244363600000126	000460244363610002968
001460244363600000126	000460244363610002959
001460244363600000126	000460244363600003171
001460244363600000126	000460244363610002995
001460244363600000126	000460244363600003144
001460244363600000126	000460244363600003162
001460244363600000126	000460244363610003000
001460244363600000126	000460244363610003019
001460244363600000126	000460244363610003028
001460244363600000126	000460244363610003046
001460244363600000126	000460244363610003037
001460244363600000126	000460244363600003214
001460244363600000126	000460244363610003082
001460244363600000126	000460244363600003199
001460244363600000126	000460244363610003055
001460244363600000126	000460244363610003064
001460244363600000126	000460244363600003180
001460244363600000126	000460244363610003073
001460244363600000126	000460244363610003091
001460244363600000126	000460244363600003205
001460244363600000126	000460244363610003125
001460244363600000126	000460244363600003223
001460244363600000126	000460244363610003116
001460244363600000126	000460244363610003107
001460244363600000126	000460244363600003232
001460244363600000126	000460244363610003134
001460244363600000126	000460244363600003241
